Date,AAPL,AMZN,GOOGL,MSFT,TSLA,AAPL_MA10,AAPL_MA50,AAPL_RSI,AMZN_MA10,AMZN_MA50,AMZN_RSI,GOOGL_MA10,GOOGL_MA50,GOOGL_RSI,MSFT_MA10,MSFT_MA50,MSFT_RSI,TSLA_MA10,TSLA_MA50,TSLA_RSI
2019-11-15,64.1845703125,86.97450256347656,66.22026824951172,142.17642211914062,23.47800064086914,62.94221115112305,56.82586883544922,137.27470388073033,88.86535110473633,88.58586975097656,-208.627215753524,64.6657943725586,61.87108879089355,157.76837075362164,138.5843505859375,133.05238372802734,160.44699413671805,22.510666847229004,18.211440086364746,133.0231575455469
2019-11-18,64.50818634033203,87.62650299072266,65.53997039794922,142.5272216796875,23.332666397094727,63.19267807006836,57.08463111877441,134.5025232125609,88.60470123291016,88.50704986572265,-426.8130291732815,64.81590881347657,61.984874114990234,205.22755857874742,139.13326263427734,133.2954592895508,157.19386640373205,22.727466773986816,18.369040069580077,140.1011438870478
2019-11-19,64.31257629394531,87.6395034790039,65.17994689941406,142.57461547851562,23.968000411987305,63.43249359130859,57.327297134399416,141.34533549395093,88.36010131835937,88.43929000854492,-434.93363938243533,64.92093429565429,62.09103202819824,247.69239617187807,139.69544372558593,133.56678619384766,156.7495056926098,23.00946674346924,18.534346733093262,132.06818293449882
2019-11-20,63.56389617919922,87.27649688720703,64.64713287353516,142.32730102539062,23.481332778930664,63.594792175292966,57.521808776855465,178.84974645985864,88.10890121459961,88.36182998657226,-297.18256066516085,64.97481307983398,62.172331466674805,369.5683568480732,140.27081604003905,133.83240844726564,163.90588590141283,23.180400085449218,18.67450672149658,158.21231433670994
2019-11-21,63.27890396118164,86.7354965209961,64.56172180175781,142.194091796875,23.655332565307617,63.657104110717775,57.713028259277344,200.678170820545,87.84145050048828,88.2529899597168,-197.02846490905677,64.94104690551758,62.23705528259277,403.87476947494537,140.81390991210938,134.0688214111328,168.36457766955328,23.30900001525879,18.81978672027588,154.0895340542373
2019-11-22,63.22334289550781,87.28600311279297,64.24043273925781,142.29873657226562,22.202667236328125,63.69671211242676,57.92403739929199,205.9556935290253,87.64065093994141,88.1593699645996,-370.9604664195203,64.86492233276367,62.290327911376956,647.2883201583462,141.2062973022461,134.31111938476562,166.8266686875316,23.28166675567627,18.93690673828125,424.2104724636267
2019-11-25,64.3318862915039,88.69200134277344,64.83483123779297,143.85882568359375,22.422666549682617,63.79742317199707,58.15167922973633,167.70059764282018,87.6516014099121,88.12537002563477,871.3045700325479,64.90147094726562,62.36383102416992,348.6789288739295,141.74047241210937,134.60339111328125,149.09488921416664,23.22333335876465,19.061613426208496,352.1258122480898
2019-11-26,63.82954788208008,89.84700012207031,65.20030975341797,144.61984252929688,21.92799949645996,63.85369682312012,58.36542137145996,203.56829594048054,87.74630126953124,88.09975997924805,331.3785195666082,64.97988052368164,62.44638175964356,282.67885794715187,142.2597442626953,134.89078399658203,143.08874322152994,23.08326663970947,19.17378677368164,762.8111392181916
2019-11-27,64.68692016601562,90.92549896240234,65.1571044921875,144.89566040039062,22.086000442504883,63.93508796691894,58.58634246826172,174.3426232317671,88.07330093383788,88.10080993652343,235.79086922641565,65.05908432006837,62.52531723022461,292.5640671621786,142.78384246826172,135.16226776123048,141.12502750227557,22.984466743469238,19.290853424072267,573.0367531940194
2019-11-29,64.5444107055664,90.04000091552734,64.75785064697266,144.00146484375,21.996000289916992,64.0464241027832,58.81312995910645,183.61755728670508,88.30430068969727,88.08011001586914,371.49069837911026,65.0339569091797,62.59020942687988,448.72365680831837,143.1474182128906,135.36751831054687,167.82905214437713,22.8550666809082,19.401973419189453,695.1267354394494
2019-12-02,63.79813766479492,89.08000183105469,64.0015640258789,142.26072692871094,22.32466697692871,64.00778083801269,59.04054695129395,262.3172005035994,88.51485061645508,88.06755004882812,1132.331535111429,64.81208648681641,62.6488249206543,-5050.120903845065,143.15584869384764,135.5688589477539,278.1834031294811,22.73973331451416,19.527640113830568,423.8071611403691
2019-12-03,62.66062545776367,88.49800109863281,64.2935562133789,142.0323944091797,22.413333892822266,63.82302474975586,59.24044624328613,884.893381640192,88.6020004272461,88.05221008300781,-3358.44310467378,64.68744506835938,62.708463516235355,1357.5966999840705,143.1063659667969,135.77132141113282,306.6679830817509,22.647800064086915,19.654266777038575,385.9342688246343
2019-12-04,63.213680267333984,88.03450012207031,65.4952621459961,142.5460662841797,22.20199966430664,63.713135147094725,59.456415023803714,449.97866950341717,88.64150009155273,88.07129013061524,-763.0373523991466,64.71897659301757,62.80838409423828,293.04899013768454,143.10351104736327,136.01742889404298,265.58952253279654,22.471199989318848,19.800693435668947,551.5054548421354
2019-12-05,64.14108276367188,87.02400207519531,65.89352416992188,142.6221923828125,22.024667739868164,63.77085380554199,59.67479888916016,274.93328698825985,88.61625061035156,88.04344024658204,-271.1175091499521,64.84361572265625,62.888849105834964,248.25747805030784,143.13300018310548,136.22751708984376,260.4980524685724,22.3255334854126,19.936253452301024,900.681480177843
2019-12-06,65.38005065917969,87.58000183105469,66.5107650756836,144.3534393310547,22.392667770385742,63.9809684753418,59.92345199584961,201.72960582536007,88.70070114135743,88.0552003479004,-500.5214496916866,65.03852005004883,62.98528388977051,206.8709945284333,143.34893493652345,136.4688168334961,191.55391054709577,22.19926700592041,20.06069345474243,431.552383437868
2019-12-09,64.46473693847656,87.47550201416016,66.68953704833984,143.9824676513672,22.635332107543945,64.10510787963867,60.15895179748535,302.41219228176675,88.71965103149414,88.07926040649414,-444.8618356473929,65.28343048095704,63.10152221679687,198.31100069654428,143.5173080444336,136.73701538085936,212.63153688083764,22.242533493041993,20.190560092926024,334.1341683869562
2019-12-10,64.84148406982422,86.96050262451172,66.68457794189453,143.76370239257812,23.256000518798828,64.1560676574707,60.37718521118164,265.74415870666076,88.54650115966797,88.08256042480468,-279.7535253166181,65.4684051513672,63.222438430786134,198.78665288956853,143.50779571533204,136.97618896484374,228.60656606360845,22.325866889953613,20.334520092010496,229.4036956705565
2019-12-11,65.39454650878906,87.43599700927734,66.7520980834961,144.30589294433594,23.51333236694336,64.3125675201416,60.603494033813476,228.84427671253366,88.30540084838867,88.09563034057618,-501.8611403427143,65.623583984375,63.359741287231444,195.43047941658318,143.47640075683594,137.26337005615235,207.125117361324,22.48440017700195,20.478533382415772,207.86136208149713
2019-12-12,65.56119537353516,88.0165023803711,66.96266174316406,145.77084350585938,23.978666305541992,64.39999504089356,60.86024887084961,220.16324631954836,88.01450119018554,88.14273040771485,-2505.0766473937315,65.80413970947265,63.52914314270019,185.657110168438,143.5639190673828,137.62573516845703,172.08850272314442,22.673666763305665,20.633933353424073,181.45448967624492
2019-12-13,66.45237731933594,88.0469970703125,66.88220977783203,146.9979248046875,23.892667770385742,64.59079170227051,61.12586990356445,186.5716555296249,87.81520080566406,88.17925033569335,-3109.380293089722,66.01657562255859,63.68550476074219,193.82490268781606,143.86356506347656,137.9817364501953,155.66551672189755,22.86333351135254,20.801080055236817,190.74895120581573
2019-12-16,67.58989715576172,88.46050262451172,67.56897735595703,147.94920349121094,25.433332443237305,64.96996765136718,61.38443161010742,162.5395847590702,87.75325088500976,88.20881042480468,1444.255292535268,66.37331695556641,63.834219207763674,166.80605834896437,144.43241271972656,138.32187622070313,146.7699755738295,23.1742000579834,21.001173362731933,145.6430728271122
2019-12-17,67.72276306152344,89.53299713134766,67.28045654296875,147.1502227783203,25.266000747680664,65.47618141174317,61.645409774780276,160.42948202433638,87.85675048828125,88.26681030273437,370.8496957747185,66.6720069885254,63.97985473632812,191.79434577764516,144.94419555664064,138.6649963378906,171.56923792294162,23.45946674346924,21.18953338623047,154.63283096614282
2019-12-18,67.56092071533203,89.20149993896484,67.13248443603516,146.84576416015625,26.209999084472656,65.91090545654296,61.9159610748291,167.8589265637982,87.9734504699707,88.34533035278321,505.1057479070572,66.83572921752929,64.14052665710449,209.09470416481128,145.3741653442383,139.02952026367188,184.3520426510493,23.86026668548584,21.393666725158692,139.73285301437977
2019-12-19,67.62855529785156,89.61399841308594,67.35742950439453,148.12046813964844,26.93600082397461,66.25965270996093,62.17519966125488,166.47350459125798,88.23245010375976,88.41562026977539,372.7735806414853,66.98211975097657,64.29351150512696,195.05732049482825,145.9239929199219,139.37080963134767,163.1409296597545,24.351399993896486,21.606346740722657,132.41162625751235
2019-12-20,67.48847198486328,89.32499694824219,67.09821319580078,149.737548828125,27.03933334350586,66.47049484252929,62.41690002441406,174.41612856364128,88.40694961547851,88.48186019897462,494.7013007879578,67.04086456298828,64.43429054260254,232.1229226803277,146.4624038696289,139.72813385009766,146.99601040458145,24.816066551208497,21.820813407897948,131.52135365576768
2019-12-23,68.58976745605469,89.6500015258789,67.06893157958984,149.737548828125,27.947999954223633,66.88299789428712,62.65115341186524,153.0050599836424,88.6243995666504,88.54294021606445,382.7121560449576,67.07880401611328,64.56828659057618,237.61582107589538,147.03791198730468,140.07446197509765,146.99601040458145,25.347333335876463,22.049253425598145,125.01455698062603
2019-12-24,68.65497589111328,89.46050262451172,66.76103973388672,149.70909118652344,28.350000381469727,67.26434707641602,62.88834854125977,152.05011668529872,88.8743995666504,88.59572021484375,465.6769906831787,67.0864501953125,64.69407905578613,324.5944211010584,147.63245086669923,140.42268493652344,147.76716138935592,25.856733322143555,22.27364009857178,122.77469351643188
2019-12-26,70.01712036132812,93.4384994506836,67.65685272216797,150.93617248535156,28.729333877563477,67.72660446166992,63.155435180664064,137.03873966655456,89.47464981079102,88.69711013793945,161.9710758624678,67.17692565917969,64.81348526000977,204.61138302971108,148.29547882080078,140.75714935302733,138.41011829517356,26.378333473205565,22.50437343597412,120.87519630387514
2019-12-27,69.99054718017578,93.48999786376953,67.2680435180664,151.21205139160156,28.691999435424805,68.16953964233399,63.42656532287597,137.87412462858305,90.02199935913086,88.78948013305664,161.26172849768352,67.20746383666992,64.92436050415039,272.7073934201212,148.839599609375,141.11912536621094,136.67087510542163,26.849666786193847,22.731880073547362,121.95328070748957
2019-12-30,70.40594482421875,92.34449768066406,66.52665710449219,149.90882873535156,27.64666748046875,68.56489639282226,63.70162109375,134.34908771910625,90.45174942016601,88.8488900756836,222.18257307494542,67.17190856933594,65.01067520141602,861.4039920942286,149.1306900024414,141.4686880493164,177.57673698306138,27.22506675720215,22.935520095825197,166.81556529379696
2019-12-31,70.92035675048828,92.39199829101562,66.5107650756836,150.01345825195312,27.8886661529541,68.89794235229492,63.98152336120606,130.55633902243153,90.8448989868164,88.93921997070312,220.15551117469317,67.06608734130859,65.10500450134278,906.5813467434041,149.3371154785156,141.8635745239258,175.61985035021598,27.470600128173828,23.150693435668945,161.2024951833776
2020-01-02,72.53851318359375,94.90049743652344,67.96524047851562,152.79112243652344,28.68400001525879,69.37951736450195,64.27404373168946,122.23810972039452,91.38164901733398,89.05156997680665,161.8232351367647,67.13456573486329,65.22855247497559,230.74268363254296,149.90120544433594,142.2946743774414,143.93485875281024,27.81240005493164,23.386373443603517,147.17560314553265
2020-01-03,71.83328247070312,93.74849700927734,67.60968017578125,150.8885955810547,29.534000396728516,69.80675354003907,64.55510810852051,140.14416804528335,91.83634872436524,89.16080993652344,212.95277692334616,67.18228530883789,65.34804817199706,296.04800429327463,150.30548858642578,142.72678283691405,208.3197504626118,28.144800186157227,23.636280097961425,137.32888199308024
2020-01-06,72.40567016601562,95.14399719238281,69.41175842285156,151.27862548828125,30.1026668548584,70.28446502685547,64.83211372375489,135.58761893143722,92.38934860229492,89.30151992797852,179.98436307092828,67.3877182006836,65.48726791381836,177.0393766180792,150.62130432128907,143.15019592285157,198.58386162125828,28.461466789245605,23.898760108947755,132.4491040110491
2020-01-07,72.06514739990234,95.34300231933594,69.2776870727539,149.8992919921875,31.270666122436523,70.74213256835938,65.10038223266602,146.2208022960321,92.9911491394043,89.42759994506837,176.5528810215237,67.60566558837891,65.62233627319335,186.09016617459702,150.63747863769532,143.49482818603516,301.94303539970656,28.88460006713867,24.124600105285644,125.1709098725806
2020-01-08,73.22440338134766,94.59850311279297,69.77078247070312,152.28692626953125,32.80933380126953,71.20559616088867,65.37738868713379,135.89922224853893,93.4859992980957,89.55824005126954,213.44640525970527,67.87585067749023,65.76211219787598,171.59345277060874,150.89241638183594,143.87223480224608,202.49560961088326,29.37073345184326,24.34328010559082,119.09482795867567
2020-01-09,74.7797622680664,95.05249786376953,70.50323486328125,154.18943786621094,32.089332580566406,71.81807479858398,65.67360710144042,127.14169306582664,94.04519882202149,89.68221008300782,199.7568500611182,68.25007019042968,65.89202629089355,156.40077808813777,151.3404510498047,144.22208770751953,172.0491046879718,29.74466667175293,24.548120079040526,135.5886423335933
2020-01-10,74.94881439208984,94.15799713134766,70.9585952758789,153.4760284423828,31.876667022705078,72.31124420166016,66.0009455871582,126.38819703011443,94.1171485900879,89.80266006469726,268.5059601285095,68.58024444580079,66.05917358398438,149.38442430302982,151.5944366455078,144.58345825195312,195.5009651161482,30.05939998626709,24.764026756286622,141.83700703011309
2020-01-13,76.5500259399414,94.56500244140625,71.50830078125,155.32151794433594,34.990665435791016,72.96719207763672,66.36045288085937,120.56474888418111,94.22464904785156,89.91397018432617,244.18936867497905,69.00427017211913,66.23727523803711,142.5094460673927,152.00538330078126,144.94798919677734,169.21681601082463,30.68926658630371,25.043826713562012,124.22960448275828
2020-01-14,75.51637268066406,93.47200012207031,71.03953552246094,154.22750854492188,35.861331939697266,73.47823486328124,66.67280014038086,142.4138497318276,94.33739929199218,90.00675018310547,419.096251220853,69.45555801391602,66.40788856506347,163.3996383713083,152.43725128173827,145.31415069580078,205.28633599475873,31.51073303222656,25.341160011291503,121.50450551579405
2020-01-15,75.19274139404297,93.10099792480469,71.46708679199219,155.22634887695312,34.56666564941406,73.90547332763671,66.94467506408691,151.68232976541867,94.40829925537109,90.07733016967774,567.7506982551074,69.95119018554688,66.57369506835937,155.4200070138076,152.9585403442383,145.69365356445311,187.04348139265082,32.17853298187256,25.61474666595459,148.1952677757385
2020-01-16,76.13463592529297,93.89700317382812,72.01133728027344,158.0706329345703,34.232666015625,74.26508560180665,67.2272974395752,142.9261496503769,94.30794982910156,90.1506101989746,357.0660244739641,70.35579986572266,66.73314529418946,147.26489300120454,153.48649139404296,146.11430419921874,156.84093420006656,32.73339958190918,25.876106643676756,157.82743294611305
2020-01-17,76.97753143310547,93.23600006103516,73.46926879882812,158.95529174804688,34.03333282470703,74.77951049804688,67.52855964660644,136.90101135087986,94.25670013427734,90.21362014770507,597.9014436596701,70.94175872802734,66.91993682861329,133.17978892145226,154.29316101074218,146.5543539428711,150.92252762840363,33.18333282470703,26.133813285827635,164.70797287150725
2020-01-21,76.45584869384766,94.5999984741211,73.60485076904297,158.38450622558594,36.47999954223633,75.18452835083008,67.81885841369629,151.03052554628533,94.20230026245117,90.3098501586914,299.2498389308307,71.36106796264649,67.10986694335938,132.21823718856717,155.00374908447264,146.99057250976563,162.69301134053825,33.82106609344483,26.427973289489746,141.05153652872934
2020-01-22,76.72877502441406,94.37300109863281,73.68529510498047,157.6234893798828,37.97066879272461,75.65089111328125,68.1003182220459,148.2262070771574,94.10530014038086,90.40911010742188,335.294370257884,71.80182876586915,67.28558517456055,131.6324894485893,155.7761688232422,147.40777923583985,183.20903187399514,34.49106636047363,26.74,133.1094493862963
2020-01-23,77.0982894897461,94.22899627685547,73.72600555419922,158.5938262939453,38.14666748046875,76.0382797241211,68.38573875427247,144.6487282213957,94.0683494567871,90.50781005859375,365.3597761660105,72.19735107421874,67.46007171630859,131.3221368847991,156.4068588256836,147.81215850830077,170.92751671780377,35.02479972839355,27.05341335296631,132.31454285125074
2020-01-24,76.87608337402344,93.08200073242188,72.80634307861328,156.9956817626953,37.654666900634766,76.2479118347168,68.65676490783692,151.94832962444985,93.87129974365234,90.59780014038085,1582.6613913993947,72.42766189575195,67.6268116760254,172.4943354627673,156.68748321533204,148.18173065185547,231.5444646034173,35.58133316040039,27.34638668060303,142.62302237775296
2020-01-27,74.61553955078125,91.41699981689453,71.09614562988281,154.37020874023438,37.201332092285156,76.21458435058594,68.88373947143555,339.83332410287414,93.59720001220703,90.64814010620117,-376.0606748402233,72.44141693115235,67.76041030883789,463.53040298058045,156.7769012451172,148.4805923461914,621.4622035837588,36.1137996673584,27.623839988708497,154.57275282825285
2020-01-28,76.72635650634766,92.6624984741211,72.0282211303711,157.39520263671875,37.793331146240234,76.23221740722656,69.14080642700195,206.90513898778286,93.40694961547851,90.74828002929688,-158966.66957680142,72.49340896606445,67.9136734008789,282.652164322981,156.98426971435546,148.83540283203126,268.7858737309783,36.39406623840332,27.918226623535155,148.820270605494
2020-01-29,78.33241271972656,92.9000015258789,72.33609771728516,159.8494415283203,38.732666015625,76.51382141113281,69.43883369445801,173.51710766705116,93.34974975585938,90.85167999267578,2459.6554165367343,72.62306518554688,68.06021286010743,255.18544323751502,157.5464630126953,149.22507751464843,206.0930867190271,36.681199645996095,28.227079925537108,141.36888040968782
2020-01-30,78.21890258789062,93.53399658203125,72.21442413330078,164.3584442138672,42.72066879272461,76.81643753051758,69.71952033996583,177.74225128703148,93.39304962158204,90.98286987304688,702.3518604133012,72.69779891967774,68.1800959777832,272.63429275444605,158.4596725463867,149.66871795654296,161.15218373854398,37.496599960327146,28.611933288574217,124.36557214031123
2020-01-31,74.75076293945312,100.43599700927734,71.14827728271484,161.93272399902344,43.371334075927734,76.6780502319336,69.92437187194824,894.1160957494025,94.04694900512695,91.23905975341796,161.89928032611456,72.61149291992187,68.29226211547852,768.4874755844659,158.84588165283202,150.05682800292968,213.563750921301,38.41046676635742,29.012706642150878,122.72445351064673
2020-02-03,74.54549407958984,100.20999908447266,73.62222290039062,165.88043212890625,52.0,76.43484649658203,70.12903022766113,1203.2207401971632,94.74434890747071,91.49046966552734,167.18895640524642,72.62678833007813,68.46110763549805,220.55759086151357,159.53839569091798,150.5229443359375,172.33329047947575,40.20713348388672,29.573346633911132,111.58282649557789
2020-02-04,77.00650787353516,102.4834976196289,71.77545928955078,171.3406524658203,59.137332916259766,76.48991241455079,70.39788246154785,301.92118185185285,95.53269882202149,91.79460968017578,149.62388760361443,72.4438491821289,68.60367416381835,646.6587470420866,160.8340103149414,151.1032113647461,146.94560109870346,42.47286682128906,30.286466636657714,108.06182890474213
2020-02-05,77.63444519042969,101.99349975585938,71.8072280883789,171.13137817382812,48.97999954223633,76.58047943115234,70.68499328613281,264.90250291392647,96.29474868774415,92.09976974487304,159.28935605378197,72.25604248046875,68.74858428955078,627.769730332468,162.18479919433594,151.68195709228516,149.10567961383634,43.57379989624023,30.79295997619629,202.3197642988801
2020-02-06,78.54253387451172,102.5114974975586,73.29299926757812,174.67955017089844,49.930667877197266,76.7249038696289,70.99137710571289,228.2769416907673,97.12299880981445,92.40427963256836,155.22775097067046,72.21274185180664,68.92963562011718,292.59426572161965,163.79337158203126,152.3295733642578,138.71459023215513,44.75219993591308,31.347519989013673,194.05095765463236
2020-02-07,77.47493743896484,103.96399688720703,73.44890594482422,174.92689514160156,49.871334075927734,76.78478927612305,71.25423812866211,317.582113398508,98.21119842529296,92.70971954345703,145.7612115068587,72.27699813842773,69.10191711425782,279.6978758216553,165.58649291992188,152.95093475341798,138.10919055843607,45.973866653442386,31.896493339538573,195.11075381037438
2020-02-10,77.84290313720703,106.69550323486328,74.91630554199219,179.50247192382812,51.41866683959961,77.10752563476562,71.53450523376465,289.9930374822321,99.73904876708984,93.04668960571288,133.96915454070765,72.65901412963868,69.2962370300293,207.04432809540157,168.09971923828124,153.6485873413086,129.0571263755317,47.395600128173825,32.48630668640137,182.46253265250857
2020-02-11,77.37325286865234,107.54000091552734,74.98582458496094,175.45010375976562,51.62533187866211,77.17221527099609,71.78823188781739,351.2033396145139,101.22679901123047,93.37897964477538,131.28499073426875,72.95477447509765,69.49281143188476,204.88086146399996,169.90520935058595,154.2596762084961,166.85921848087486,48.77880020141602,33.077093315124515,180.91480061767214
2020-02-12,79.21070098876953,108.0,75.41138458251953,175.70697021484375,51.15266799926758,77.26004409790039,72.08155769348144,232.9590682670978,102.73679885864257,93.73817962646484,129.89911039292514,73.26230316162109,69.70588211059571,192.54971834337277,171.49096221923827,154.89378631591796,165.54858769568366,50.02080039978027,33.66022666931153,189.68357535879124
2020-02-13,78.6466293334961,107.49349975585938,75.15116882324219,174.7556610107422,53.599998474121094,77.30281677246094,72.37852752685546,275.8928355417533,104.13274917602538,94.10644958496094,137.10084670176388,73.55597763061523,69.92887420654297,208.70834260424024,172.5306838989258,155.5436849975586,179.5896288309803,51.108733367919925,34.28573329925537,170.60226013023626
2020-02-14,78.66600036621094,106.74349975585938,75.41633605957031,176.31576538085938,53.33533477783203,77.69434051513672,72.69863502502442,274.7020853849613,104.7634994506836,94.47135955810546,150.39735218217373,73.98278350830078,70.1513298034668,199.54117429205704,173.96898803710937,156.22935241699219,169.2208544301614,52.10513343811035,34.904173316955564,174.93700476433094
2020-02-18,77.2255859375,107.78350067138672,75.45160675048828,178.10409545898438,57.22666549682617,77.96234970092773,72.97887313842773,599.9375795297256,105.520849609375,94.86633956909179,144.02174212519816,74.16572189331055,70.35045669555664,198.35311196471787,175.19135437011718,156.9405130004883,159.63081482222086,52.62779998779297,35.60466663360596,153.43803426799602
2020-02-19,78.34400177001953,108.51100158691406,75.72123718261719,178.6382598876953,61.16133117675781,78.09609909057617,73.2629315185547,351.22453693816726,106.12360000610352,95.29607955932617,140.19144750134427,74.56029968261718,70.54701095581055,189.55358981961317,175.92111511230468,157.66083435058593,157.0867356576108,52.830199813842775,36.38739990234375,140.71769049816953
2020-02-20,77.54029083251953,107.65499877929688,75.32994079589844,175.91026306152344,59.96066665649414,78.08668365478516,73.50613632202149,571.0995272982963,106.68974990844727,95.69757949829102,157.56330983170548,74.91257095336914,70.72339447021484,220.3669496931774,176.3990036010742,158.2919708251953,205.24720480737608,53.928266525268555,37.13875988006592,152.6595177334596
2020-02-21,75.78516387939453,104.79850006103516,73.66492462158203,170.3492431640625,60.06666564941406,77.81094665527344,73.73254486083984,-1209.292119298594,106.91845016479492,96.04403945922851,284.05963627626284,74.94976348876953,70.86290222167969,863.8823576457592,175.96597290039062,158.81930633544923,627.7607134074701,54.94186630249023,37.88738655090332,152.23804089732744
2020-02-24,72.18533325195312,100.4645004272461,70.50670623779297,163.00457763671875,55.58599853515625,77.28198623657227,73.87942184448242,-153.348264258089,106.56850051879883,96.3141194152832,-911.0782198177701,74.65554351806641,70.93934478759766,-173.9894145363063,174.77374114990235,159.20412384033204,-325.6082551516483,55.513332748413085,38.53398651123047,239.50095354395089
2020-02-25,69.74027252197266,98.63700103759766,68.84120178222656,160.31468200683594,53.32733154296875,76.47172317504882,73.9663363647461,-93.57880172373993,105.76265029907226,96.5381394958496,-313.0246587304946,74.04803314208985,70.98112686157226,-103.42333803938544,172.85496215820314,159.52429962158203,-203.6345118443365,55.70419921875,39.13026649475098,347.69348415578764
2020-02-26,70.84660339355469,98.97949981689453,69.04727935791016,162.3178253173828,51.91999816894531,75.81905822753906,74.07204452514648,-138.96384420092343,104.90660018920899,96.75739944458007,-376.1015836867256,73.45417861938476,71.0228192138672,-115.04510964305433,171.54173431396484,159.8552392578125,-334.02545270390846,55.73366584777832,39.689093132019046,498.9312251946682
2020-02-27,66.21546173095703,94.21499633789062,65.29713439941406,150.8810577392578,45.266666412353516,74.51953430175782,74.06730621337891,-67.55914358571641,103.52809982299804,96.88075942993164,-114.38945926054046,72.44275360107422,70.99111770629882,-54.27609755371563,169.05914306640625,159.9329019165039,-91.75476517584752,55.14506568908691,40.1165731048584,-410.7864798718999
2020-02-28,66.17674255371094,94.1875,66.50381469726562,154.53428649902344,44.53266525268555,73.2725456237793,74.0390431213379,-67.24802407376308,102.1974998474121,96.99529937744141,-113.89688420474289,71.57801818847656,70.969814453125,-88.8413721237605,167.03700561523436,160.06460357666015,-155.50444862326526,54.23833236694336,40.49855976104736,-337.6443366256883
2020-03-02,72.3378677368164,97.69750213623047,68.84120178222656,164.81690979003906,49.574668884277344,72.63973236083984,74.13134521484375,-693.2232430179897,101.29290008544922,97.15858947753907,-424.225385557462,70.92050476074219,71.00102935791016,-254.54773368702598,165.88712005615236,160.41793731689452,33159.363884501494,53.86226577758789,40.9847331237793,1479.8309486445066
2020-03-03,70.04045867919922,95.44950103759766,66.4278335571289,156.9189453125,49.70066833496094,71.92121963500976,74.1809359741211,-276.9568937494642,100.05950012207032,97.28354949951172,-212.04162276689692,70.01812744140625,70.98693634033204,-128.8387712032488,163.76860504150392,160.6194009399414,-310.32452564590335,53.10966606140137,41.454546508789065,1341.1198809967157
2020-03-04,73.28926849365234,98.79149627685547,68.6068115234375,162.68028259277344,49.96666717529297,71.41574630737304,74.2941502380371,-4307.237642053578,99.08754959106446,97.46709945678711,-1466.262634575454,69.30668487548829,71.0119239807129,-340.2333807694467,162.1728073120117,160.9105972290039,-1881.634040143248,51.990199661254884,41.91515983581543,1110.2315712390625
2020-03-05,70.91195678710938,96.20149993896484,65.28770446777344,158.59774780273438,48.30266571044922,70.75291290283204,74.36261993408203,-456.9823179689347,97.94219970703125,97.60462951660156,-336.7165145289413,68.30246124267578,70.97571380615234,-135.26200282439987,160.44155578613282,161.0878012084961,-479.7265993628831,50.82439956665039,42.340426483154296,-4383.478439029962
2020-03-06,69.9702377319336,95.05449676513672,64.34321594238281,154.11460876464844,46.89866638183594,70.17142028808594,74.39022933959961,-330.8257396715363,96.96779937744141,97.71271942138672,-246.24531779471204,67.37029037475585,70.92119949340821,-114.18186109492214,158.8180923461914,161.17534240722657,-255.02561352932838,49.507599639892575,42.71943981170654,-797.5404782398788
2020-03-09,64.4361572265625,90.03050231933594,60.373104095458984,143.66989135742188,40.53333282470703,69.39650268554688,74.30585296630859,-120.42699357370887,95.9243995666504,97.7241194152832,-108.60230429326245,66.35693016052247,70.79344078063964,-66.94974653298982,156.8846237182617,161.05455841064452,-117.24258402607072,48.002333068847655,42.96310646057129,-159.69538690118992
2020-03-10,69.07695007324219,94.59100341796875,63.32176971435547,153.49459838867188,43.02199935913086,69.33017044067383,74.28704956054688,-417.8575139943089,95.5197998046875,97.7471694946289,-359.91172619139394,65.80498695373535,70.7067391204834,-149.4999653405399,156.2026153564453,161.10572692871094,-379.87409538057653,46.97179985046387,43.24895977020264,-291.54295422734697
2020-03-11,66.6778793334961,91.04299926757812,60.130279541015625,146.54098510742188,42.28200149536133,68.91329803466797,74.22079620361328,-238.6119308203476,94.72614974975586,97.69822952270508,-179.11763057757582,64.9132869720459,70.56398384094238,-94.83941499215723,154.62493133544922,161.01230560302736,-197.70053935284233,46.008000183105466,43.52075981140137,-250.77325199514462
2020-03-12,60.09312057495117,83.83049774169922,55.196800231933594,132.64329528808594,37.369998931884766,68.30106391906739,74.01453971862793,-105.21045371690411,93.68769989013671,97.52794952392578,-85.30624458353489,63.90325355529785,70.3373867034912,-58.95540247208396,152.80115509033203,160.66699493408203,-97.28416048056076,45.2183334350586,43.71522644042969,-125.40859831747844
2020-03-13,67.29277038574219,89.25,60.2976188659668,151.5010528564453,36.44133377075195,68.41266670227051,73.94198799133301,-500.559545022915,93.19394989013672,97.46510955810547,-221.60842370068912,63.28263397216797,70.21312377929688,-174.6729768728763,152.49783172607422,160.69674682617188,-665.3004363350415,44.409200286865236,43.88627979278564,-113.82322502227188
2020-03-16,58.63576126098633,84.4574966430664,53.282508850097656,129.17129516601562,29.67133331298828,67.0424560546875,73.66393295288086,-143.2329392392957,91.86994934082031,97.25624954223633,-130.32051729172116,61.72676467895508,69.91946914672852,-84.04972789728194,148.9332702636719,160.2243502807617,-142.41592886896913,42.41886672973633,43.906026458740236,-65.97432862046668
